task_index	phase	seed	parent_kind	parent_id	score_anchor_id	continuum_target_id	analysis_partition	source_table	source_table_sha256	source_row_sha256	target_wavelength_um	lsf_node_global_index	lsf_node_index	lsf_quadrature_weight	lsf_profile	target_resolving_power_R	wavelength_um	instrument	source_segment	native_run_id	model_input_representation	conversion_before_aggregation	aggregated_representation	wavelength_file	wavelength_file_sha256	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	aperture_name	east_arcsec	north_arcsec	aperture_radius_arcsec	model_index	model_label	mass_factor	envelope_size_exponent	cavity_tag	requested_half_opening_deg	cavity_h0_token	cavity_r0_token	cavity_exponent_token	mdot_token	inclination_deg	envelope_amin_um	envelope_amax_um	accepted_packets	rt_sed_method	processes_per_task	openmp_threads	temperature_file	temperature_file_sha256	temperature_role	optical_coverage_role	direct_scoring_role	h2o_mass_fraction	silicate_mass_fraction	abundance_token	reference_h2o_mass_fraction	source_phase	source_task_index	source_task_row_sha256	parameter_role	parameter	parameter_sha256	dust_role	task_workdir	task_row_sha256
233	full_h2o	52001	continuum_support	h2o_continuum_blue_q50		h2o_continuum_blue_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	89062deafffa8728a6242efe2aed717900c9ab8e2d31ac17cbca6ab5d0114e59	2.6122960249124896	8	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	2.612922704369959	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_blue_q50/node03.lambda	1cbbaebe9d60c3234b25e42d2e2ac549ab540ac4a9e3a3de23d4d7cc5cfc1d19	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	63	648d7f655b0622122baa3401738da39ae9d83e2d21ceb91ce61b3a350f8c6466	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t233_h2o_continuum_blue_q50_n03_s52001	377408c0dd8689aa6b0fd3f7732438eb02a3f33e8fb4a6bffb4af372d9e8df5a
234	full_h2o	52001	continuum_support	h2o_continuum_blue_q50		h2o_continuum_blue_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	4fa9d76bddadb976fb008ba77b17f440ca69d36a5d00cf0c958e3bc6a8f564fd	2.6122960249124896	9	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6136169216954976	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_blue_q50/node04.lambda	34a619220145b1a7f32812f3f95f6037fbd3cbbbcc5687882aa35c347ad44da8	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	64	ac450a3d5c977eeb84536480e22818dd7aba84958dd163a3186d3d0f1bac3fc4	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t234_h2o_continuum_blue_q50_n04_s52001	9833f9d8c554eb44111a9d3041c13481ffc5f7ab08844434bad0da5978693e96
235	full_h2o	52001	continuum_support	h2o_continuum_blue_q80		h2o_continuum_blue_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	c6f9cd11f9e2002ddbeade7d6456810a273ffb7352bf0b493f1f85e3e15e3c76	2.649991809092044	10	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6486525287917937	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_blue_q80/node00.lambda	9d18f09890f36c21fecfc44ae15d1fe88b062c99ffe69bd1ae4daefb1696b782	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	65	bad525d1f6361a490eb7cf4ab863fd1d472e4a126685ca5f87524cf6d10608a7	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t235_h2o_continuum_blue_q80_n00_s52001	11de4e6dad932727f03c54d46e4a891310324d7fec48e489d3b5b906e5a37091
236	full_h2o	52001	continuum_support	h2o_continuum_blue_q80		h2o_continuum_blue_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	49b3302a9f1bd3eecfc082937cb918be850f6d981dc395d74fe4964b1ee93ace	2.649991809092044	11	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6493562390361665	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_blue_q80/node01.lambda	08f026c5c305288a8d8d83aae112d3bc1e74ef2b40fb8796ee604c1f9bd956d8	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	66	93131890230888e10638d1e65a87d39b9c9aa2fa5efa31cbbbf3cf7e578971a8	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t236_h2o_continuum_blue_q80_n01_s52001	f91a64602bb53939c48b15122457dee76469c4a9fbcc696ccc316e02134df8c2
237	full_h2o	52001	continuum_support	h2o_continuum_blue_q80		h2o_continuum_blue_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	893bb333938fd1da7d2a260030fba579f5baa119dcd31caf5c803dadb4573796	2.649991809092044	12	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.649991809092044	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_blue_q80/node02.lambda	e1c7b3832787a15afc6d4999881341ec18cfc666e70d3224d5b183584b95f689	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	67	b82439170e5f4ceec87337cc747c1a4f62743dc3dce3dbe09b177ec990a8af91	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t237_h2o_continuum_blue_q80_n02_s52001	589cd190817a562eb71a859cb347061ed895b89eb7202f451c427d84c7f429f5
238	full_h2o	52001	continuum_support	h2o_continuum_blue_q80		h2o_continuum_blue_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	68d39365e9c88df020529999ad310dee94114967340df38ec254814551feed76	2.649991809092044	13	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6506275316186576	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_blue_q80/node03.lambda	fea3f351722c59071cda3888e41ff6d833ab17625a17cd80168d786db328dcc0	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	68	2d57526a282c35b640abacb42ab4c762d7db8bff6a86684e71c0e0ccec752528	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t238_h2o_continuum_blue_q80_n03_s52001	45ae4b76b5f4d5cbc627f6e19399dc6b731b5e8fbc11ece2e696680c8d5e0641
239	full_h2o	52001	continuum_support	h2o_continuum_blue_q80		h2o_continuum_blue_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	f23d4d12c62f5797076d63362fbd65c06c34d9ebd3507487b8d7825116f521f6	2.649991809092044	14	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6513317665938914	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_blue_q80/node04.lambda	acc1b26bf00f5ec96326cf2bdbf0e14c37f1f7c563dbd3fdd9d4ac592ef2d570	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	69	af883f14653c6729bde1876a362178fbf9b6958231eaa64d7be57935e59f2d37	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t239_h2o_continuum_blue_q80_n04_s52001	a0c7d54902e0e2394c3f73c41aba1af11b6dd17e961caca0adaf644e3ee71c15
240	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	384dcae0e9fa6a6629717ba395d8b6b7103b993f408c2882f73cf3590833f026	3.549182441347746	15	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5473887187749509	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node00.lambda	547f75c04262e6b2ae7b8cd968e6f07d218d3529d82fe4c5ace5720b4a1f0076	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	70	bc6f2a106db76ae728db9368621566d3e888323a870476c5455a6926a14a5176	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t240_h2o_continuum_red_q20_n00_s52001	c3376944b0f843ee337171f13ac3cc7d07982a8c5e9cbd9b1b32cd48d4e649a8
241	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	c43196ba2e6cd5e60309458a2418767efcfedf050a9f6b4f237b700b4d3db65f	3.549182441347746	16	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5483312107609843	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node01.lambda	bfd5fd80b017167f7032355f954eca74c7db08bf049d32191a1c6a895c1e76db	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	71	680c4735cd8bd92357de8d8e4dfedd3dd634d6e23d8742b2d89e30fb049a85f2	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t241_h2o_continuum_red_q20_n01_s52001	88dbe71ecbbccfd40656cf548c6ad8eeafd16019ff0ffe0aefee1dcaffb3ed30
242	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	d187e663a6dde07bff9f6652e8498f09c0dff8f6b02d93bb44b01a4a963bfa3f	3.549182441347746	17	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.549182441347746	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node02.lambda	8357429de9ad63cd1f793ad6f75351717c66ee992861eebebcddda0c2e0e0c6c	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	72	d940bf11af4293cb7dd43610890de87f2b57f3dae235fa18419c4c7e2ed76b24	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t242_h2o_continuum_red_q20_n02_s52001	83103521441d9bd9442c02563991ba43b9d1343a084e2d65ef1205181ca8ace5
243	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	2901320e44664d37a6d4a76dddc133232c662e0b418d73f4e5ab24d64b4f514e	3.549182441347746	18	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5500338761413497	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node03.lambda	a693775c3051c6c8566f00577ba031040c6af5a3755f76c748eac79b22d155f3	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	73	a79c62ff15fd8c7f25c8219dce902430023136e02fe7c47a04c1314a25ed676c	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t243_h2o_continuum_red_q20_n03_s52001	8fa113f0a3540e5c0a213018338e3e04b524e8338ad9179ab1964b95ec29e9de
244	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	65ed4be81c375a9572cece9084376a70face3d0c69eb0ae67b48a8d90ecbd4fe	3.549182441347746	19	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.550977070909012	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node04.lambda	5125f5fb9a4e7f9e49be883c313263dfdbd3819595c48403dfae31ea65b66031	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.04	0.96	x0p04	0.05	full_h2o	74	fb322f25db916d2dd0370f5a41319b606222020d96a566ccb803f25eb90e153c	h2o_selected_x0p04	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p04_rt.para	9c4c70e8b4348d36edd1af8b24b37c3ed573b5897459b34c593e173e09e95f0b	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p04/t244_h2o_continuum_red_q20_n04_s52001	1cecde44ccb9f55808d611b8feb36e2a167488ae7ee5d004ee5c965ab783a706
